id;code;description;unit;fractioned;barcode;internal_barcode;supplier_code;model;part_number;brand_code;inventory_enabled;inventory_minimum;inventory_maximum;inventory_negative;cost;cost_based;utility;utility2;utility3;price;price2;price3;sell_price;sell_price2;sell_price3;ask_price;pred_discount;max_sale_discount;on_sale;is_active;consignment;generic;image;observations;department;subdepartment;use_taxes;taxes;tax_code;use_taxes2;taxes2;tax_code2;use_taxes3;taxes3;tax_code3;created;updated
14d0e207-5c63-4294-aad1-afe1796c711c;190174;ASPA BAT. OSTER 2700 (DER) C# VD26;UND;0;;;;2700;;;1.00;2.00;6.00;0.00;4425.00;;38.00;38.00;;6371.68;6371.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
6205578c-c624-4ec3-ae7a-801bf573c3d9;190175;CUCHILLA PROCESADOR OSTER MOD. 3200;UND;0;;;107319-005;?;;;1.00;1.00;2.00;0.00;4425.00;;38.00;38.00;;6637.17;6637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
560b8221-4f2e-4b09-8fd4-2d72320e08bd;190176;CUCHILLA PROCESADOR OSTER MOD. 3320-013;UND;0;;;33;?;;;1.00;2.00;6.00;0.00;4023.00;;38.00;38.00;;5752.21;5752.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b2725cad-bc6b-4ad6-81c7-1e359107264c;190177;CUCHILLA REDONDA PROCESADOR OSTER MOD. 3200;UND;0;;;1070;?;;;1.00;1.00;3.00;0.00;2582.00;;38.00;38.00;;3761.06;3761.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ed271a70-1eb0-4cb0-813f-6ee559adccb2;190178;BOMBA OSTER (TUBO PERC) 30TZ;UND;0;;;;?;;;1.00;1.00;3.00;0.00;2011.00;;38.00;38.00;;2920.35;2920.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
6f9ccad2-dba3-4c3e-b942-9a2c60e3319d;190179;SWITCH CM C/LUZ RECTANGULAR;UND;0;;;8030301;?;;;1.00;6.00;20.00;0.00;750.00;;38.00;38.00;;1061.95;1061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
863d9a4f-bd61-46e1-8931-00c756d77aac;190180;TERMOST C.M. OSTER 3302 B&D CM1509 (119959-040-000) CT#13;UND;0;;;119959-040-000;?;;;1.00;6.00;20.00;0.00;1255.00;;38.00;38.00;;1902.65;1902.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
aeb25465-d3b0-4098-b018-ac506cf38d2c;190181;TAZON ARROCERA OSTER 4801;UND;0;;;123023-030-000;?;;;1.00;1.00;3.00;0.00;9590.00;;38.00;38.00;;14115.04;14115.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
341fdf73-db45-4320-89c2-c90f9c8bb6f7;190182;CARBON G-180 (1951517);PAR;0;;;1951517;?;;;1.00;3.00;12.00;0.00;2726.00;;38.00;38.00;;3982.30;3982.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
68f9bdbe-4f65-4f7a-ac7d-d99ed9f5b8ea;190183;DRAVE CENTRO COCINA;Unidad;0;;;0S-24596;?;;;1.00;1.00;3.00;0.00;6808.00;;38.00;38.00;;9646.02;9646.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a7435f56-dbed-45e2-b27c-0352d3a4abc4;190184;ROSCA LIC OSTER ORG;Unidad;0;;;OSR26;?;;;1.00;0.00;1000.00;0.00;756.00;;38.00;38.00;;1150.44;1150.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
02dfc694-3419-4db7-a56f-11facba18218;190185;FRASCO LIC. OSTER REDONDO VIDRIO ORG # 4936;UND;0;;;11030;4936;;;1.00;1.00;3.00;0.00;3250.00;;38.00;38.00;;7522.12;7522.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
aa1d5ed8-0638-4262-b6c5-34bf51a1c351;190186;FRASCO LIC. OSTER ACERO COMPL GEN;UND;0;;;1010270;ACERO;;;1.00;1.00;3.00;0.00;8550.00;;38.00;38.00;;13053.10;13053.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a9d8a5e4-a4b2-4364-b293-91d0b593d418;190187;TAPA LIC OSTER MOD TREBOL GEN;UND;0;;;OST52;?;;;1.00;1.00;10.00;0.00;391.50;;38.00;38.00;;796.46;796.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0c76c259-51f6-45d9-a81d-2fed975862cb;190188;SOPORTE VALVULA GIRATORIA OLLA OSTER 4801 VD# 257;UND;0;;;123023-024;?;;;1.00;1.00;3.00;0.00;2950.00;;38.00;38.00;;4557.52;4557.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
aaa8f174-00f7-4624-a93c-2053b6cfa170;190189;FILTRO CAPUCHINO OSTER MOD. BVSTEM4188;UND;0;;;NI;?;;;1.00;1.00;3.00;0.00;7080.00;;38.00;38.00;;10176.99;10176.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0dcb9006-718b-41aa-9006-dae4052120f7;190190;PIN Y ACOPLE LIC OSTER ORIGINAL (KIT);UND;0;;;ROC25;?;;;1.00;3.00;50.00;0.00;1436.40;;38.00;38.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
66b8c1ec-a21d-4d00-bb8b-121d650665bc;190191;PALANCA OLLA OSTER 6030;UND;0;;;;?;;;1.00;1.00;3.00;0.00;1609.00;;38.00;38.00;;3097.35;3097.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
42fd18b2-e784-4a0e-acf8-41fd0c6c890b;190192;PALANCA OLLA OSTER 4729;UND;0;;;;?;;;1.00;1.00;3.00;0.00;1609.00;;38.00;38.00;;3097.35;3097.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
599523c8-f78c-4edd-aec0-7589dbddf88c;190193;PALANCA OLLA OSTER 4728;UND;0;;;;?;;;1.00;1.00;3.00;0.00;1609.00;;38.00;38.00;;3097.35;3097.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d4f0edf3-7457-4a90-9aef-bf3f0abe7a16;190195;CALCOMANIA  PANEL OLLA OSTER 4801 C# VD 122;UND;0;;;;4801;;;1.00;1.00;6.00;0.00;945.00;;38.00;38.00;;1460.18;1460.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b9746df3-cb75-4942-a97b-65dc3ac5e019;190196;RESIST OLLA ARROC. OSTER ORG MOD. 6029;UND;0;;;127225-006-000;?;;;1.00;1.00;3.00;0.00;4800.00;;38.00;38.00;;7522.12;7522.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
529ca879-6bd9-4c5a-bcb7-315f843532a6;190197;TARJETA OLLA ARROC OSTER 6029 / 6030 C# VD 122;UND;0;;;127217-019-000;6029-6030;;;1.00;1.00;6.00;0.00;1206.45;;38.00;38.00;;1725.66;1725.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
28696b26-6920-406a-9aa3-a7905abd460c;190198;TARJETA OLLA ARROC OSTER 4728-4730;UND;0;;;117076-020-120;4728-4730;;;1.00;1.00;3.00;0.00;2215.00;;38.00;38.00;;3539.82;3539.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
234eb3ed-1d3c-429c-a100-e7021e09708c;190199;TERMOST PLANCHA OSTER 6102-013 C# VD113;UND;0;;;150803-028-120;6102-013;;;1.00;3.00;12.00;0.00;885.00;;38.00;38.00;;1327.43;1327.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
525a9e48-f193-444a-9805-ac7790af1427;190200;FRASCO EXPRIMIDOR JUGOS OSTER MOD. 3190;UND;0;;;;3190;;;1.00;1.00;2.00;0.00;4000.00;;38.00;38.00;;6637.17;6637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
6170e000-8077-4c1d-b0ac-d6e1ff8795d5;190201;VALVULA PLANCHA OSTER 6103-013;UND;0;;;;?;;;1.00;1.00;2.00;0.00;1000.00;;38.00;38.00;;1769.91;1769.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a3ec5d4f-cf52-47f9-8bb0-dcbaf4b1a064;190202;FRASCO C.M. OSTER BVSTDCSK12-013 13-013 BLANCO-NEGRO ORIG;UND;0;;;OSP23;?;;;1.00;1.00;3.00;0.00;4914.00;;38.00;38.00;;7300.88;7300.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0574f332-25d4-4ecd-bcfb-f02ad71711f1;190203;FRASCO LIC. OSTER CUADRADO ORG;UND;0;;;OSF16;?;;;1.00;3.00;12.00;0.00;1729.35;;38.00;38.00;;2610.62;2610.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b503f07e-caae-4124-991a-8e7727e06be1;190204;FRASCO Y TAPA MINI PROCESADOR MOD. 3320 ORG;UND;0;;;125102-002;?;;;1.00;1.00;6.00;0.00;3520.00;;38.00;38.00;;5265.49;5265.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
c467c10b-0b76-4949-bdcc-e9ebe3312908;190205;TECLADO LIC OSTER 10 VELOC C# VD 123;UND;0;;;1011012;10 VELOC;;;1.00;1.00;6.00;0.00;2371.50;;38.00;38.00;;3982.30;3982.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
87bb69c7-acc7-4dac-9fce-cd5602067910;190206;RESIST PLANCHA OSTER MOD. GCSTSP6103-6104;UND;0;;;620-670-0069;?;;;1.00;1.00;6.00;0.00;3054.78;;38.00;38.00;;4380.53;4380.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
57aca9c8-1c42-45cf-870b-685043c55731;190207;TERMOST PLANCHA OSTER 5802-3-4-,6013 CV#139;UND;0;;;140039-006-000;5802-3-4, 6013;;;1.00;2.00;15.00;0.00;8817487.00;;38.00;38.00;;1415.93;1415.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
4b758c7c-a6e4-4ef5-b97f-84a28f183b54;190208;TECLADO LIC OSTER MOD 6808 CV#123;UND;0;;;110581-000-000;?;;;1.00;1.00;3.00;0.00;4101.75;;38.00;38.00;;6061.95;6061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ed170dcb-8a2d-4397-8559-eccfeee6f4e1;190209;PERILLA LIC OSTER ORG;UND;0;;;83774;?;;;1.00;3.00;12.00;0.00;590.00;;38.00;38.00;;973.45;973.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
4a3243c4-0e11-4eb0-addd-49ea058fdc6b;190210;TAPA EXTRACTOR DE JUGOS OSTER 3167 / 3168;UND;0;;;120555-005-000;?;;;1.00;1.00;3.00;0.00;6270.00;;38.00;38.00;;9513.27;9513.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
49fd7883-a868-4755-9af6-13e4c2e2cf66;190211;FILTRO C.M. OSTER MOD. BVSTDC4410;UND;0;;;;?;;;1.00;1.00;2.00;0.00;5000.00;;38.00;38.00;;7522.12;7522.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d659fa4c-be82-46dd-b6e9-eed6e8c4dca0;190212;PI†ON BAT OSTER #2600 (BASE-PEDESTRAL) C# VD 39;UND;0;;;107321-010-000;2600;;;1.00;1.00;2.00;0.00;2213.00;;38.00;38.00;;3230.09;3230.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
63fd49f5-9361-48ca-b7f7-c75733c4eb0a;190213;EMP LIC. OSTER 2 UND (ORG);UND;0;;;OSE14;?;;;1.00;10.00;50.00;0.00;1224243.00;;38.00;38.00;;1725.66;1725.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0c303d06-1aad-4de2-ba2f-4a2f83f5caf2;190214;FRASCO LIC. OSTER PLASTICO C/TAPA ORG;UND;0;;;OSF14;?;;;1.00;3.00;12.00;0.00;3969.00;;38.00;38.00;;5663.72;5663.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f57f9c8d-eb4a-4e87-8aa6-8edcf0415cfa;190215;FRASCO LIC. OSTER PLASTICO TREBOL C/TAPA ORG;UND;0;;;OSF15;?;;;1.00;1.00;3.00;0.00;3307.50;;38.00;38.00;;5265.49;5265.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
508d55c9-394f-47cf-a266-f70d36835ddf;190216;FRASCO LIC. OSTER PARA BATIDOS C/CUCHILLA Y EMP;UND;0;;;OSF18;?;;;1.00;1.00;6.00;0.00;5670.00;;38.00;38.00;;8628.32;8628.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a40c60a0-2de1-49fb-8752-11d56544dabf;190217;ROSCA LIC OSTER ORG C/CAJA;UND;0;;;OSR27;?;;;1.00;3.00;12.00;0.00;1292886.00;;38.00;38.00;;1858.41;1858.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e0b8716e-eed5-4a58-ad43-47eef828d974;190218;TAPA LIC OSTER BLANCA ORG;UND;0;;;OST55;?;;;1.00;3.00;12.00;0.00;1620.00;;38.00;38.00;;2345.13;2345.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
4ed98742-21d3-4ac7-a1a6-c8dee61c6eae;190219;TECLADO LIC OSTER C/SWITCH MOD. BLSTMG-W00 C# VD 123;UND;0;;;175695-002-000;BLSTMG-W00;;;1.00;1.00;2.00;0.00;4060.00;;38.00;38.00;;6061.95;6061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
1a330c85-c4a9-4dc5-a812-7d1857d364ef;190220;RESIST COFFEE MAKER OSTER MOD. BVSTDC4401-013;UND;0;;;;?;;;1.00;1.00;2.00;0.00;10000.00;;38.00;38.00;;15221.24;15221.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f55c61c4-1394-40ed-8f7b-884ffa45e95e;190221;FRASCO LIC. OSTER REDONDO VIDRIO REVER GEN;UND;0;;;1010254;?;;;1.00;1.00;3.00;0.00;3915.00;;38.00;38.00;;6061.95;6061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e74c1535-9498-44ef-98ab-b221fb6df604;190222;PI†ONES EXTRACTOR DE JUGOS 3190-013 C# VD 39;UND;0;;;105971-010-000;3190-013;;;1.00;1.00;3.00;0.00;1475.00;;38.00;38.00;;2433.63;2433.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a20d6bfb-c664-4a4c-bc5b-448dc08d06c7;190223;FRASCO PROCESADOR OSTER MOD. FPSTFP4263-DFL-013;UND;0;;;;?;;;1.00;1.00;3.00;0.00;9655.00;;38.00;38.00;;14823.01;14823.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
30d6783b-08b4-484c-88e6-673b5208104c;200001;CINTA LONA 1_ COMBINADA;MTS;1;;;17-050;11-feb;;;1.00;5.00;30.00;0.00;5487433.00;;40.00;40.00;;787.61;787.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f912bda0-9e62-4d35-a2a1-ba3de1986f25;200002;"CINTA ESTAMPADA CAFE C/BEIGE 1""";MTS;1;;;P066 25MM C2;"P066 1""";;;1.00;2.00;30.00;0.00;177.65;;35.00;35.00;;309.73;309.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8db1736f-11e5-46d4-a62e-6d60f7736630;200003;"CINTA LONA 1.1/2"" NEGRO";MTS;1;;;17-051;?;;;1.00;2.00;25.00;0.00;590.00;;40.00;40.00;;973.45;973.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ae9f2335-e885-4bc0-a530-f06bff368f72;200004;"CINTA LONA 1.1/2"" BLANCA";MTS;1;;;17-052;?;;;1.00;2.00;36.00;0.00;4977521.00;;40.00;40.00;;778.76;778.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
230b97dd-834a-41f6-b8bd-8276ae401df9;200005;BOLSO DE VIAJE;und;1;;;;?;;;1.00;1.00;30.00;0.00;1047778.00;;35.00;35.00;;1371681.00;1371681.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
68831669-4a83-48b2-807c-67a546be6a55;200006;"CINTA LONA 1.1/2"" BEIGE";MTS;1;;;17-053;?;;;1.00;2.00;25.00;0.00;590.00;;40.00;40.00;;871.68;871.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
26ef665c-1d8c-477d-9feb-e0c5ba2b4390;200007;CINTA LONA 1_ AZUL OSCURO;MTS;1;;;17-054;?;;;1.00;1.00;24.00;0.00;4619443.00;;40.00;40.00;;796.46;796.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
be41b5be-613b-49dd-a3f5-61401580b44d;200008;CINTA LONA 1.1/2 VERDE ARMY;MTS;1;;;17-055;?;;;1.00;1.00;24.00;0.00;590.00;;40.00;40.00;;973.45;973.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
4fb69322-8a13-473f-9989-99e59e318a18;200009;"CINTA LONA 1.1/2"" CAFE";MTS;1;;;17-056;?;;;1.00;1.00;20.00;0.00;5899195.00;;40.00;40.00;;973.45;973.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
6f6b7b82-e7fa-49b9-8c6d-810dce8108c9;200010;CINTA LONA LEVIS - AMERICAN EAGLE;MTS;1;;;B10QT0334BR563;?;;;1.00;10.00;200.00;0.00;390639.00;;40.00;40.00;;796.46;796.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
c6b50179-d7ee-4904-b8d8-b0015706e486;200011;CINTA HULE CAFE (B10Q034);MTS;1;;;;?;;;1.00;5.00;50.00;0.00;1553333.00;;45.00;45.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
146fe51f-7ef9-4203-8fe5-533a149fa9e2;200012;CINTA LONA 1_ GRIS;MTS;1;;;PS001 38MM 2549;?;;;1.00;10.00;50.00;0.00;408.50;;45.00;45.00;;796.46;796.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
33e796d3-da78-432b-a35f-a3629d60a00b;200013;CINTA HULE NEGRA (B10QT0334BL561);MTS;1;;;B10QT0334BL561;?;;;1.00;10.00;100.00;0.00;2028.73;;45.00;45.00;;2964.60;2964.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
40dd643e-7b80-4577-a7f4-5e694f4e8248;200014;CINTA 1.1/2 VERDE OSCURO;MTS;1;;;17-706;?;;;1.00;10.00;200.00;0.00;100.00;;45.00;45.00;;163.72;163.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
3de78b55-44bb-4ca6-a09c-391c8c283f67;200015;CINTA FAJA NEGRA (B10SH1144BL520);MTS;1;;;B10SH1144BL520;?;;;1.00;5.00;30.00;0.00;1080.53;;45.00;45.00;;1637.17;1637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2b750fd5-8292-4f2b-b56c-48da71edddc9;200016;CINTA FAJA CAFE (B10SH1144BR523);MTS;1;;;B10SH1144BR523;?;;;1.00;5.00;30.00;0.00;1080.53;;45.00;45.00;;1637.17;1637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a7482163-ba1f-4b47-b09a-7bc2dd3927f5;200017;"CINTA RIGIDA CELESTE 1.1/4""";MTS;1;;;;?;;;1.00;5.00;50.00;0.00;71432.00;;45.00;45.00;;123.89;123.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0fd0fab0-59f7-4562-88d9-32ca9d2899d4;200018;"CINTA RIGIDA ROJO 1.1/4""";MTS;1;;;PPFAJA 32MM W006;?;;;1.00;5.00;50.00;1.00;123158.00;;45.00;45.00;;221.24;221.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
76fcb585-f210-431c-a5f8-00e2d4285e94;200019;"CINTA RIGIDA AZUL OSC 1.1/4""";MTS;1;;;;?;;;1.00;5.00;50.00;0.00;1297865.00;;45.00;45.00;;221.24;221.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
725d0deb-467f-499f-a278-2ee11e1bf3eb;200020;CINTA NATURAL 11/2  (001) 38MM;MTS;1;;;04-0001-038-2506-050;1;;;1.00;5.00;50.00;0.00;410.53;;45.00;45.00;;663.72;663.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f2d2bb47-0aff-4140-aa50-bf8d2a8aa5f7;200021;CINTA NATURAL ROXY GIRL;MTS;1;;;A201 38MM NAT;?;;;1.00;10.00;100.00;0.00;3903749.00;;45.00;45.00;;663.72;663.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
d201b5aa-c4a7-4381-b837-ee67d0c5a01e;200022;CINTA BLANCA ALGODON 2Î (A206 50MM 1525);MTS;1;;;A206 50MM 1525;A206;;;1.00;10.00;100.00;0.00;789.47;;45.00;45.00;;1194.69;1194.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
99e71d2a-832a-4396-83f0-732d6f8a6c6c;200023;CINTA 1.1/2 AMARILLO;MTS;1;;;17-713;?;;;1.00;10.00;200.00;0.00;100.00;;45.00;45.00;;163.72;163.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
51f5c418-d6b8-4f88-ad07-6865aeb77b2e;200024;CINTA 020067 RALLAS NEGRO 40MM;MTS;1;;;02-0067-040-1516-050;20067;;;1.00;10.00;200.00;0.00;218842.00;;45.00;45.00;;353.98;353.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
